,timestamp,tweet_id,text,hashtags,links,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,user_id,username,screen_name,user_location,followers_count,friends_count,user_creation,favourites_count,coordinates,country,retweets,retweeted,lang,company
19,Thu May 21 13:38:21 +0000 2020,1263464149230727171,"🏝️ Travel restriction updates:

✈️ EasyJet to relaunch flights in June 

🇫🇷 Air France retires its A380s - the worl… https://t.co/az2CScrOUH",[],https://twitter.com/i/web/status/1263464149230727171,,,,16343974,The Telegraph,Telegraph,"London, UK",2885824,752,Thu Sep 18 06:50:54 +0000 2008,274,,,4,False,en,Air France
20,Thu May 21 13:36:19 +0000 2020,1263463637559230466,#AirFrance Retiring All Airbus #A380 Immediately https://t.co/bXoiAF6epQ,"[{'text': 'AirFrance', 'indices': [0, 10]}, {'text': 'A380', 'indices': [31, 36]}]",https://www.forbes.com/sites/ericrosen/2020/05/20/air-france-retiring-all-airbus-a380s-immediately/#2f526dd52934,,,,172997662,Essential Air Svc,essentialairsvc,"New York, NY, USA",619,715,Sat Jul 31 04:13:13 +0000 2010,395,,,0,False,en,Air France
21,Thu May 21 13:32:32 +0000 2020,1263462682344259584,@airfrance to retire its A380s immediately. @Airbus #Airbus #A380 #luxurytravel #luxury #aviationlovers #aviation… https://t.co/9Z7FbbmOv3,"[{'text': 'Airbus', 'indices': [52, 59]}, {'text': 'A380', 'indices': [60, 65]}, {'text': 'luxurytravel', 'indices': [66, 79]}, {'text': 'luxury', 'indices': [80, 87]}, {'text': 'aviationlovers', 'indices': [88, 103]}, {'text': 'aviation', 'indices': [104, 113]}]",https://twitter.com/i/web/status/1263462682344259584,,106062176,airfrance,761052414,Geoffrey Thomas,GeoffreyT_Air,,1748,238,Thu Aug 16 07:30:22 +0000 2012,925,,,0,False,en,Air France
22,Thu May 21 13:32:04 +0000 2020,1263462564421406723,@airfrance to retire its A380s immediately. @Airbus #Airbus #A380 #luxurytravel #luxury #aviationlovers #aviation… https://t.co/xg6rtDNYNR,"[{'text': 'Airbus', 'indices': [52, 59]}, {'text': 'A380', 'indices': [60, 65]}, {'text': 'luxurytravel', 'indices': [66, 79]}, {'text': 'luxury', 'indices': [80, 87]}, {'text': 'aviationlovers', 'indices': [88, 103]}, {'text': 'aviation', 'indices': [104, 113]}]",https://twitter.com/i/web/status/1263462564421406723,,106062176,airfrance,1486651974,Airline Ratings,Airline_ratings,Global,4721,970,Thu Jun 06 03:07:03 +0000 2013,1105,,,0,False,en,Air France
23,Thu May 21 13:30:03 +0000 2020,1263462060291248128,Air France Becomes First Airline To Retire All A380s https://t.co/w0bVgWW0xo via @OneMileataTime,[],https://onemileatatime.com/air-france-retiring-a380/,,,,210781980,Pol Bacquet,pbsolar,"Paris, France",3545,2881,Mon Nov 01 11:34:18 +0000 2010,8481,,,0,False,en,Air France
24,Thu May 21 13:22:25 +0000 2020,1263460136993030146,"I have contacted your customer services team with my complaint, but my issue has not been properly responded to.
On… https://t.co/Hl5zteKq73",[],https://twitter.com/i/web/status/1263460136993030146,,,,1263457933536497666,Neil Wrigglesworth,NeilWriggleswo2,,0,1,Thu May 21 13:13:49 +0000 2020,0,,,1,False,en,Air France
25,Thu May 21 13:18:02 +0000 2020,1263459035434582016,Could an #airbridge salvage your #summerholiday? via @SimonCalder for @IndyTravel: https://t.co/nI7SxqOuV2. https://t.co/hPQQsMzbM8,"[{'text': 'airbridge', 'indices': [9, 19]}, {'text': 'summerholiday', 'indices': [33, 47]}]",https://buff.ly/2LLFZLR,,,,26217605,Matthew Hirtes,MatthewHirtes,Las Palmas de Gran Canaria,6411,3448,Tue Mar 24 11:25:54 +0000 2009,29300,,,0,False,en,Air France
26,Thu May 21 13:15:29 +0000 2020,1263458395132252160,"Breaks my heart a little. I might never get to fly on one 😭
https://t.co/ZgGkdpVl1F",[],https://www.flightglobal.com/fleets/air-france-terminates-a380-fleet-with-immediate-effect/138463.article,,,,17688670,Luke Vernon🇪🇺🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧🏳️‍🌈,LukeVernon,"Lampeter, Wales",5418,1642,Thu Nov 27 20:57:01 +0000 2008,25896,,,0,False,en,Air France
27,Thu May 21 13:10:16 +0000 2020,1263457079114620930,Air France Will Now Refund Cancelled Flights https://t.co/9GOuSHf6CC via @frenchlydoesit,[],https://frenchly.us/air-france-will-now-refund-cancelled-flights/,,,,163999674,🌴Sn❄wflake🎄,LaLaKristiansen,"SK, BC, FL, and in YOUR mind!",2753,4978,Wed Jul 07 20:06:17 +0000 2010,140884,,,0,False,en,Air France
28,Thu May 21 13:07:45 +0000 2020,1263456449054814214,Air France Retiring All Airbus A380s Immediately via @forbes https://t.co/QXRShX8xed,[],https://www.forbes.com/sites/ericrosen/2020/05/20/air-france-retiring-all-airbus-a380s-immediately/,,,,293642732,"French-American Chamber of Commerce, Washington DC",FACCWDC,"Washington, DC",959,1309,Thu May 05 18:22:07 +0000 2011,246,,,0,False,en,Air France
29,Thu May 21 13:07:44 +0000 2020,1263456443690373121,@CommonTO99 @_Tami_Joy @chelereid @okaymarnie @calliope4112 @C_Mulroney @fordnation France's recent proposal makes… https://t.co/Hwrx7kdVis,[],https://twitter.com/i/web/status/1263456443690373121,1263443194739453953,1201264382971383810,CommonTO99,2269213962,Doug van den Ham,DvdHam,"Ottawa, ontario",1073,554,Mon Dec 30 18:03:10 +0000 2013,25322,,,0,False,en,Air France
30,Thu May 21 13:06:53 +0000 2020,1263456230888091648,"Britons back ‘air bridges’ and ‘travel bubbles’, with holiday searches to Italy and France rocketing https://t.co/Jeo8J1BzAD",[],https://www.travelsandtours.softtechhub.us/2020/05/21/britons-back-air-bridges-and-travel-bubbles-with-holiday-searches-to-italy-and-france-rocketing/,,,,219269468,WOW😝😂,TWEETPRESSS,my 🏠,3921,4540,Wed Nov 24 11:49:48 +0000 2010,1662,,,0,False,en,Air France
31,Thu May 21 13:06:50 +0000 2020,1263456216354885632,"My daily reading list, starting with: “BREAKING Air France officially phase-out its entire Airbus A380 fleet…” https://t.co/bE2dq8SHVC",[],https://nzzl.us/cLUY3aL,,,,1855351,Sten Tamkivi,seikatsu,"Tallinn, Estonia",27031,913,Thu Mar 22 09:50:03 +0000 2007,14563,,,0,False,en,Air France
32,Thu May 21 13:06:42 +0000 2020,1263456181474951168,"Air France-KLM says it will switch to a newer generation of aircraft, including smaller Airbus A350 and Boeing 787… https://t.co/1xKfWAR6Du",[],https://twitter.com/i/web/status/1263456181474951168,,,,330826792,Rappler,rapplerdotcom,Philippines,3282444,403,Thu Jul 07 06:34:10 +0000 2011,8074,,,4,False,en,Air France
33,Thu May 21 13:06:00 +0000 2020,1263456006836817920,"Air France terminates A380 fleet with immediate effect | News | Flight Global
https://t.co/i51Hrw4o9g",[],https://www.flightglobal.com/fleets/air-france-terminates-a380-fleet-with-immediate-effect/138463.article,,,,35606154,BM,bmangh,"New Haven, CT",15615,3549,Sun Apr 26 23:57:48 +0000 2009,135,,,0,False,en,Air France
34,Thu May 21 13:02:28 +0000 2020,1263455116432216064,@ToonLawyer @AerLingus We decided to cancel our trip to Florida. Air France changed one leg of a flight and that al… https://t.co/W1odYNFQXX,[],https://twitter.com/i/web/status/1263455116432216064,1263350295326789633,51587554,ToonLawyer,278538355,Mike Hill,michaelghill1,Newcastle upon Tyne,410,366,Thu Apr 07 13:36:08 +0000 2011,215,,,1,False,en,Air France
35,Thu May 21 13:01:56 +0000 2020,1263454984110309381,@MTVLebanonNews so... shu sar bel air france?,[],,1263453218081853440,397199380,MTVLebanonNews,1244361097852923906,TikkerMikker!,MikkerTikker,,2,32,Sun Mar 29 20:29:45 +0000 2020,6,,,0,False,en,Air France
36,Thu May 21 12:58:04 +0000 2020,1263454008355807232,"Air France is speeding up its plan to phase out the A380 and will permanently ground the aircraft, replacing it wit… https://t.co/C9X3cU1ibe",[],https://twitter.com/i/web/status/1263454008355807232,,,,50024784,BTN Europe,BTNEurope,"London, UK",8688,1440,Tue Jun 23 16:35:19 +0000 2009,3728,,,0,False,en,Air France
37,Thu May 21 12:56:29 +0000 2020,1263453610463166465,"#Lebanon Information Minister: ""There are currently no plans to reopen the airport.""

Somewhat strange given that… https://t.co/SSqdl46hOz","[{'text': 'Lebanon', 'indices': [0, 8]}]",https://twitter.com/i/web/status/1263453610463166465,,,,739463311,Timour Azhari,timourazhari,Beirut,10392,2108,Sun Aug 05 23:49:57 +0000 2012,16732,,,13,False,en,Air France
38,Thu May 21 12:50:56 +0000 2020,1263452216666370048,Ankara...Warn...Haftar...Air...Force...Plan...Strike...Turkey...Troop...Libya...plane...aircraft...fighter...jet...… https://t.co/qMlg4K0yT1,[],https://twitter.com/i/web/status/1263452216666370048,,,,150631353,Le Nam Giang,kizu91,,145,0,Tue Jun 01 12:22:50 +0000 2010,1,,,0,False,en,Air France
39,Thu May 21 12:48:27 +0000 2020,1263451588670210050,Air France Retiring All Airbus A380s Immediately via @forbes https://t.co/BG0CehR00g,[],https://www.forbes.com/sites/ericrosen/2020/05/20/air-france-retiring-all-airbus-a380s-immediately/,,,,778070693485252608,Rev. Fr. DISRESPECTED 🇧🇸🇯🇲🇵🇷,BahamaPapa_,"Hampton, VA",2732,1182,Tue Sep 20 03:18:04 +0000 2016,69555,,,1,False,en,Air France
40,Thu May 21 12:46:26 +0000 2020,1263451084384645123,Active...Shooter...Report...Corpus Christi...Naval...Air...Station...Texas...US...NBC...Lockdown...account...Facebo… https://t.co/pciqtEjvlh,[],https://twitter.com/i/web/status/1263451084384645123,,,,150631353,Le Nam Giang,kizu91,,145,0,Tue Jun 01 12:22:50 +0000 2010,1,,,0,False,en,Air France
41,Thu May 21 12:45:17 +0000 2020,1263450792738070531,Europe’s A380 Fleet Shrinks By 46% As Air France And Lufthansa Retire More Aircraft During Coronavirus via @forbes https://t.co/oCLGx36aso,[],https://www.forbes.com/sites/willhorton1/2020/05/21/europes-a380-fleet-shrinks-by-46-as-air-france-and-lufthansa-retire-more-aircraft-during-coronavirus/,,,,778070693485252608,Rev. Fr. DISRESPECTED 🇧🇸🇯🇲🇵🇷,BahamaPapa_,"Hampton, VA",2732,1182,Tue Sep 20 03:18:04 +0000 2016,69555,,,0,False,en,Air France
42,Thu May 21 12:45:03 +0000 2020,1263450734558957570,@goibibo please check these PNR nos. ZKYIPP and MV5W5B. It’s been more than a year that you haven’t refunded my Rs4… https://t.co/8po6BzYco4,[],https://twitter.com/i/web/status/1263450734558957570,,98649937,goibibo,630119618,sanket bankar,sanketbankar1,,32,83,Sun Jul 08 10:57:47 +0000 2012,37,,,3,False,en,Air France
43,Thu May 21 12:43:19 +0000 2020,1263450299404029953,"Another casualty of #CoronavirusPandemic, the Airbus #A380 plane.  Air France will stop flying the double deckers. https://t.co/ObEYrNHx3u","[{'text': 'CoronavirusPandemic', 'indices': [20, 40]}, {'text': 'A380', 'indices': [53, 58]}]",https://twitter.com/rfi/status/1263222984581328896,,,,2413077351,abdullah sharif,axsharif_s,,1012,359,Sat Mar 15 16:20:00 +0000 2014,3900,,,0,False,en,Air France
44,Thu May 21 12:41:51 +0000 2020,1263449929063772161,"Britons back 'air bridges' and tourism in Europe 're-opening this summer', with searches for July holidays to Italy… https://t.co/l06BLdtmbk",[],https://twitter.com/i/web/status/1263449929063772161,,,,16807921,MailOnline Travel,travelmail,,103248,2083,Thu Oct 16 14:36:08 +0000 2008,10351,,,0,False,en,Air France
45,Thu May 21 12:38:14 +0000 2020,1263449020304896000,Britons back 'air bridges' with searches to Italy and France rocketing #travel #tourism #uk 🙋‍♂️🌈☀️#Business  https://t.co/7TfxGiOeMa,"[{'text': 'travel', 'indices': [71, 78]}, {'text': 'tourism', 'indices': [79, 87]}, {'text': 'uk', 'indices': [88, 91]}, {'text': 'Business', 'indices': [99, 108]}]",https://flip.it/WoDMpe,,,,159907377,Tracommy,ta_community,Central service desk Germany,1792,1089,Sat Jun 26 16:53:53 +0000 2010,5444,,,1,False,en,Air France
46,Thu May 21 12:37:05 +0000 2020,1263448730021302274,"Europe’s A380 Fleet Shrinks By 46% As Air France And Lufthansa Retire More Aircraft During Coronavirus, by… https://t.co/Euq7483Mxf",[],https://twitter.com/i/web/status/1263448730021302274,,,,538680720,Jeremy Bogaisky,JBogaisky,"Brooklyn, NY",569,181,Wed Mar 28 00:34:49 +0000 2012,225,,,0,False,en,Air France
47,Thu May 21 12:34:23 +0000 2020,1263448048874684416,@fordemdolphins @DTinagliaStudio @WindyMorro @louisethatcher5 The thing is it still didn't air in some countries. I… https://t.co/bx6KszhsOl,[],https://twitter.com/i/web/status/1263448048874684416,1263207591167037440,1188149590371065856,fordemdolphins,735442555693899776,TSA studio,tsastudio_ytb,Ninjago city,123,68,Wed May 25 12:09:03 +0000 2016,2466,,,0,False,en,Air France
48,Thu May 21 12:32:21 +0000 2020,1263447540298592257,"Britons back 'air bridges' and 'travel bubbles', with holiday searches to Italy and France rocketing… https://t.co/77SrFRyihd",[],https://twitter.com/i/web/status/1263447540298592257,,,,373372202,121carhire,121carhire,UK,516,440,Wed Sep 14 13:25:41 +0000 2011,12,,,0,False,en,Air France
49,Thu May 21 12:31:32 +0000 2020,1263447334374916098,"Air France terminates A380 fleet with immediate effect https://t.co/5Drybw0tML

ああ。。。",[],https://www.flightglobal.com/fleets/air-france-terminates-a380-fleet-with-immediate-effect/138463.article#.XsZ0nXWIsnY.twitter,,,,1441725715,ao@空を作るよ,aokcub_cg,"Nagoya, Aichi, Japan",1277,329,Sun May 19 17:05:44 +0000 2013,9243,,,0,False,en,Air France
50,Thu May 21 12:30:39 +0000 2020,1263447111183589376,"When the #Netherlands upped their stake in #AirFranceKLM in February 2019, the decision raised many eyebrows. It wa… https://t.co/FtExPohjqJ","[{'text': 'Netherlands', 'indices': [9, 21]}, {'text': 'AirFranceKLM', 'indices': [43, 56]}]",https://twitter.com/i/web/status/1263447111183589376,,,,3059457425,Global Analytica,AnalyticaGlobal,Worldwide,2456,0,Tue Feb 24 16:56:10 +0000 2015,4,,,0,False,en,Air France
51,Thu May 21 12:29:05 +0000 2020,1263446715996278785,Air France terminates A380 fleet with immediate effect https://t.co/czMu1ij9nM,[],https://www.flightglobal.com/fleets/air-france-terminates-a380-fleet-with-immediate-effect/138463.article#.XsZ0DQe3AP8.twitter,,,,125291232,Julian,jckato,Richmond Upon Thames UK,2724,4737,Mon Mar 22 10:04:47 +0000 2010,32068,,,0,False,en,Air France
52,Thu May 21 12:27:15 +0000 2020,1263446254161399810,"Britons back ‘air bridges’ and ‘travel bubbles’, with holiday searches to Italy and France rocketing https://t.co/1RDvRBLbyk",[],https://brainbored.com/britons-back-air-bridges-and-travel-bubbles-with-holiday-searches-to-italy-and-france-rocketing/,,,,1159912100170522625,BrainBored.com,brainboredcom,,49,0,Fri Aug 09 19:39:29 +0000 2019,6,,,0,False,en,Air France
53,Thu May 21 12:27:04 +0000 2020,1263446210251239425,"Air France immediately phases out entire Airbus A380 fleet https://t.co/NA2wz1g9rW via @aviation24_be

😕",[],https://www.aviation24.be/airlines/air-france-klm-group/air-france/immediataly-phases-out-entire-airbus-a380-fleet/,,,,319586488,Jeronimo,dj_8138,Belgium ,1690,1328,Sat Jun 18 11:21:31 +0000 2011,10070,,,0,False,en,Air France
54,Thu May 21 12:26:38 +0000 2020,1263446098280095744,@_Harriet90 @MoltoVinos @OldMackIsBack Did you see that Air France have phases out their A380s? https://t.co/JN7YXSpHis,[],https://twitter.com/airlivenet/status/1263123737211293697,1263445635224801280,4854882736,_Harriet90,278027333,Richard Northey,RichardNorthey,England,1744,1063,Wed Apr 06 13:20:48 +0000 2011,149,,,0,False,en,Air France
55,Thu May 21 12:26:32 +0000 2020,1263446072682217480,"First day out for the hammock...

I’m working en plein air with my assistant &amp; #doingmybitfortheeconomy in a new dr… https://t.co/EtNano1zcT","[{'text': 'doingmybitfortheeconomy', 'indices': [83, 107]}]",https://twitter.com/i/web/status/1263446072682217480,,,,771616162480128000,Cynthia Green,HistThruModEyes,,555,497,Fri Sep 02 07:50:03 +0000 2016,4027,,,0,False,en,Air France
56,Thu May 21 12:25:10 +0000 2020,1263445729281966080,Air France terminates A380 fleet with immediate effect - Pol Bacquet's World on Images https://t.co/KaLUECBpXY,[],https://www.polbacquet-photo.com/1/post/2020/05/air-france-terminates-a380-fleet-with-immediate-effect.html,,,,210781980,Pol Bacquet,pbsolar,"Paris, France",3545,2881,Mon Nov 01 11:34:18 +0000 2010,8481,,,2,False,en,Air France
57,Thu May 21 12:25:06 +0000 2020,1263445713180135424,#AirWorldToday: Air France Retires All Airbus A380 with Immediate Effect https://t.co/YdfxkdIiJe,"[{'text': 'AirWorldToday', 'indices': [0, 14]}]",http://airworldtoday.com/news/34875326,,,,2731417201,Air World Today,airworldtoday,"London, UK",14272,9466,Thu Aug 14 10:24:50 +0000 2014,118,,,0,False,en,Air France
58,Thu May 21 12:23:29 +0000 2020,1263445306571739136,"When the #Netherlands upped their stake in #AirFranceKLM in February 2019, the decision raised many eyebrows. It wa… https://t.co/5GuUKEYutT","[{'text': 'Netherlands', 'indices': [9, 21]}, {'text': 'AirFranceKLM', 'indices': [43, 56]}]",https://twitter.com/i/web/status/1263445306571739136,,,,404195723,AeroTime News,AviationNews,,16627,637,Thu Nov 03 15:45:08 +0000 2011,143,,,1,False,en,Air France
59,Thu May 21 12:17:23 +0000 2020,1263443773247369217,Airbus superjumbo A380's life at an end as #Covid-19 wrecks air travel. Air France axes fleet and Emirates wants to… https://t.co/6mAkisLtNK,"[{'text': 'Covid', 'indices': [43, 49]}]",https://twitter.com/i/web/status/1263443773247369217,,,,111581711,Gary Wright,PostCovidTravel,"Dubai, UAE",997,431,Fri Feb 05 12:39:11 +0000 2010,179,,,0,False,en,Air France
60,Thu May 21 12:15:40 +0000 2020,1263443338734104577,"Air France got its first A380 only in Oct 2009. Now the SuperJumbo is being removed from Air France's service, afte… https://t.co/RJhMTVPRsr",[],https://twitter.com/i/web/status/1263443338734104577,,,,141279664,वैमानिकी,nileshjrane,,1419,447,Fri May 07 17:12:28 +0000 2010,27756,,,2,False,en,Air France
61,Thu May 21 12:15:06 +0000 2020,1263443197797134336,"@DanLtcR #OTD 1927 - Aviator Charles Lindbergh, in the Spirit of St Louis, lands in Paris after the first solo air… https://t.co/jMSPKwuh2Z","[{'text': 'OTD', 'indices': [9, 13]}]",https://twitter.com/i/web/status/1263443197797134336,1263442826295160832,1603400318,DanLtcR,2794539156,StanleyFosha,stanleyfosha,Scottsdale Arizona,1228,680,Sat Sep 06 19:14:16 +0000 2014,71759,,,0,False,en,Air France
62,Thu May 21 12:07:18 +0000 2020,1263441234447806464,Large wide bodied aircrafts are being retired. Dose that serve as an indication that we aren’t going to see a fast… https://t.co/lUl8779LE3,[],https://twitter.com/i/web/status/1263441234447806464,,,,721749366,Joseph Fischer,Jofischer007,,653,560,Sat Jul 28 07:59:24 +0000 2012,27471,,,0,False,en,Air France
63,Thu May 21 12:00:22 +0000 2020,1263439488178667520,Air France terminates #A380 fleet with immediate effect https://t.co/AbEL91CsF9,"[{'text': 'A380', 'indices': [22, 27]}]",http://ow.ly/FDZI50zMtnR,,,,7230492,FlightGlobal,FlightGlobal,,118877,1288,Tue Jul 03 15:02:58 +0000 2007,325,,,15,False,en,Air France
64,Thu May 21 12:00:00 +0000 2020,1263439398122721285,Return flights from many airports in Germany to Santiago de Chile from €464! (Jul 20 to Mar 21)  https://t.co/wBmYHe665g,[],https://www.flynous.com/air-france-klm-cheap-flights-germany-chile/,,,,1572605174,Flynous,Flynous,,3186,0,Sat Jul 06 11:40:57 +0000 2013,4,,,0,False,en,Air France
65,Thu May 21 11:58:54 +0000 2020,1263439118920486920,Air France terminates A380 fleet with immediate effect https://t.co/mQT41lHRWy,[],https://www.flightglobal.com/fleets/air-france-terminates-a380-fleet-with-immediate-effect/138463.article#.XsZs-idd2zk.twitter,,,,820586524194574336,🔸Zig n Zag,Its_Zig_n_Zag,On a screen you own,1425,1425,Sun Jan 15 11:00:47 +0000 2017,2,,,0,False,en,Air France
66,Thu May 21 11:49:39 +0000 2020,1263436792721743873,@JamesGLA90 Air France only has 10 so the efficiencies aren’t being realised compared to emirates,[],,1263435376473104384,816267069213786112,JamesGLA90,313728854,Andy Marr,marr_mite," Manchester, England",345,693,Thu Jun 09 03:40:53 +0000 2011,7810,,,0,False,en,Air France
67,Thu May 21 11:44:01 +0000 2020,1263435376473104384,"Oooh, even Air France are ditching the A380, and they're basically Airbus' government wing",[],,,,,816267069213786112,James,JamesGLA90,"Glasgow, Scotland",4608,2261,Tue Jan 03 12:56:49 +0000 2017,1,,,0,False,en,Air France
